,Year,Title,Altmetric
0,2018,Microleakage around zirconia crown margins after ultrasonic scaling with self-adhesive resin or resin modified glass ionomer cement. Journal of Esthetic and Restorative Dentistry. 30:73-80.  2018  10.1111/jerd.12348,
