,Year,Title,Altmetric
0,2015,"A Full-Brain, Bootstrapped Analysis of Diffusion Tensor Imaging Robustly Differentiates Parkinson Disease from Healthy Controls. Neuroinformatics. 13:7-18.  2015  10.1007/s12021-014-9222-9",
