,Year,Title,Altmetric
0,2016,"Correlates and predictors of sexual health among adolescent Latinas in the United States: A systematic review of the literature, 2004-2015. Preventive Medicine. 87:183-193.  2016  10.1016/j.ypmed.2016.03.005",
